ELEITO,SQ_CANDIDATO,CD_CARGO,NR_IDADE_DATA_POSSE,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_COR_RACA,CD_OCUPACAO,CD_REELEICAO,VR_BEM_CANDIDATO,QT_VOTOS_NOMINAIS
0,210001614090,6,470,2,7,3,1,292,0,1750000,120
0,60001603473,6,410,2,6,3,3,999,0,50000,610
0,250001642243,7,400,2,8,3,3,999,0,3115383,336
0,240001616194,7,510,2,8,9,1,142,0,6000000,1623
0,30001695684,7,600,2,8,9,1,257,0,12000000,206
0,130001669317,7,400,2,8,3,1,113,0,7090000,20458
0,130001607380,7,620,2,8,3,1,131,0,14500000,2249
0,100001689557,7,630,2,8,3,3,233,0,1500000,301
0,170001618407,7,470,2,8,3,1,263,0,28333282,4684
0,100001615466,6,490,2,4,3,3,257,0,1200000,8341
0,60001669687,6,660,2,8,9,3,923,0,1100000,128
0,70001615883,8,640,4,3,3,2,999,0,1500000,1136
0,240001724701,7,490,2,7,9,1,125,0,1400000,90
0,220001713915,6,540,2,8,3,1,295,0,50659534,280
0,250001610003,7,660,2,8,3,6,125,0,16364905200000000,21163
0,40001650490,7,570,4,8,3,3,113,0,4000000,3510
1,100001607118,7,380,2,8,3,3,131,0,10760000,40629
0,140001615513,7,280,2,6,1,3,257,0,2000000,220
0,40001618480,7,500,4,6,3,2,591,0,500000,354
1,190001596746,7,420,2,6,1,1,277,1,78456519,52313
0,240001611146,6,490,4,8,9,1,131,0,41531369,304
0,200001618073,7,410,4,8,3,1,298,0,181988,62
0,80001648806,7,460,4,6,3,2,393,0,850000,421
0,110001655624,7,480,4,7,1,3,999,0,25000,34
0,80001611833,6,640,2,8,3,1,111,0,216028317,2622
0,70001654753,6,590,2,8,9,3,257,0,79958256,9071
0,30001607345,6,440,4,8,1,3,297,0,4150000,2246
1,100001608075,6,330,2,8,3,3,111,1,124130877,135078
0,210001647992,7,720,2,8,1,1,232,0,1719650,2245
0,130001607699,7,470,2,5,1,1,402,0,35000,811
0,160001723233,7,420,2,6,3,1,257,0,100000,888
0,240001645020,7,600,2,4,9,1,130,0,2146800,553
0,40001618678,7,480,2,8,1,3,172,0,93138608,3702
0,160001716032,7,600,2,8,3,1,278,0,10900000,2241
1,250001611351,6,670,2,8,3,1,277,1,13522137,161675
1,130001634030,7,480,2,8,3,3,277,1,1240000,61727
1,50001607292,7,640,2,8,3,1,277,1,379571685,107747
0,130001607504,7,560,2,7,3,3,234,0,41548766,1608
0,160001622232,7,590,4,8,3,1,301,0,4030000,651
0,140001649383,7,540,2,8,3,2,999,0,10997446,562
0,50001725463,6,440,4,6,3,3,397,0,100000,4
0,90001675320,7,420,4,4,1,1,999,0,1300000,32
0,70001609157,8,510,4,8,9,3,258,0,290000,1027
0,40001618461,7,420,4,8,3,3,257,0,29216232,1027
0,250001622095,6,500,2,8,3,1,278,0,9305600,20081
0,100001608215,6,440,2,8,1,1,999,0,400000,3157
0,220001713679,7,470,2,8,9,1,111,1,139462393,9371
0,170001724741,6,470,2,8,3,3,131,0,24989792,1819
0,130001613244,6,640,2,6,1,1,125,0,8255000,412
0,130001634021,7,480,2,8,3,3,278,0,59551625,3304
0,90001644177,7,360,2,8,3,1,131,0,54550000,1476
0,90001644215,7,430,4,8,1,3,171,0,1600000,2322
0,240001614295,7,460,4,8,1,1,999,0,1920000,390
0,160001622175,7,500,2,8,3,1,131,0,172801238,2300
0,250001611339,6,370,2,6,1,1,999,0,12753559,12205
0,270001613199,6,440,4,8,3,3,278,0,170000,3086
0,250001602091,7,420,4,8,3,3,131,0,55932126,1228
0,130001619059,7,480,4,6,9,2,531,0,350000,216
0,150001718240,5,350,2,8,9,1,131,0,845837864,231968
1,20001653528,7,600,2,4,3,1,601,0,17633391,39947
0,240001610217,7,430,2,8,9,1,131,0,3700000,5326
0,50001613920,7,360,2,6,9,3,541,0,1747045,14156
0,90001647426,7,420,4,8,1,1,131,0,165876,770
0,230001604291,6,370,4,2,1,1,257,0,5665000,11
0,50001610368,7,460,2,6,1,3,999,0,10049984,627
0,250001643734,6,550,2,3,9,1,257,0,930000,569
0,60001713032,7,540,2,6,9,1,169,0,1560000,533
0,220001643475,7,560,4,7,3,3,297,0,178000,592
0,270001643525,6,300,2,8,1,3,278,0,1778500,9345
0,250001611428,7,500,4,8,3,1,131,1,5405524,62971
0,230001600140,7,460,2,8,3,3,297,0,45806521,638
0,170001596605,6,560,2,8,3,1,111,0,116808687,2967
0,240001679653,7,560,2,8,1,3,131,0,27430262,2311
0,210001605708,7,400,4,4,3,1,257,0,1433507,454
0,250001639564,7,610,2,8,3,1,131,0,121740952,20880
1,150001619548,6,650,2,8,3,1,131,1,54120359,84407
0,130001615167,6,510,4,6,1,3,243,0,2500000,1917
0,30001695673,7,490,2,8,3,2,922,0,3200000,2273
0,60001643120,6,310,4,8,1,3,222,0,4195000,2218
0,170001610404,6,520,2,8,3,3,113,0,81843,4264
0,150001643191,7,340,2,8,1,2,601,0,327000,3930
0,130001615154,6,310,2,8,3,2,265,0,9790000,3930
0,130001612968,6,410,2,7,3,3,164,0,4082820,2035
0,50001615370,6,470,4,8,3,3,131,0,7500000,1562
0,160001612444,7,570,4,6,3,1,257,0,4960000,773
0,250001612017,6,420,2,8,1,1,298,0,15430868,4304
1,50001647028,7,570,2,8,9,3,277,1,28126679,68673
0,270001643548,6,700,4,6,3,1,923,0,2400000,602
0,270001643222,7,290,4,8,1,3,111,0,290000,254
0,210001621264,6,560,2,7,1,1,257,0,41043276,3479
0,90001644194,7,370,4,8,9,3,999,0,120000,517
0,190001620502,7,560,2,7,3,3,999,0,5700000,5173
1,220001614408,7,400,2,7,3,3,277,1,3230000,18798
0,160001723249,7,590,2,7,3,1,910,0,600000,16074
0,240001614265,7,370,4,8,1,1,232,0,7347956,2668
0,220001614411,7,390,4,6,3,2,278,0,45585734,1342
0,160001614448,6,390,4,8,1,1,172,0,2242350,1486
0,250001677895,6,420,2,8,1,1,125,0,297000,37
0,250001611900,6,490,2,6,3,1,999,0,2700000,718
0,40001650499,7,630,2,8,3,3,131,0,40129752,4111
0,160001603372,7,430,2,8,1,1,296,0,195281216,3379
0,60001613537,7,380,4,8,3,1,257,0,1144226,5448
0,200001604196,7,410,2,8,3,1,297,0,1550000,1887
1,210001610438,5,690,2,8,3,5,295,0,114576185,2593294
0,190001613881,7,410,2,8,3,3,233,0,4000000,2755
0,230001611086,7,430,2,6,3,3,257,0,3900000,859
0,250001610313,6,460,2,8,3,1,257,0,4110000,2166
0,50001620002,7,510,2,6,3,3,257,0,3350000,3430
0,80001620356,6,420,4,6,9,1,257,0,30000,2874
0,270001697328,7,700,2,8,3,1,131,0,210000000,4509
0,170001609299,7,550,2,8,3,3,921,0,13180000,3967
0,250001639547,7,450,2,6,3,2,257,0,16680135,38966
1,220001614428,7,440,2,8,1,1,297,0,602060,9751
0,250001643604,7,410,4,8,1,2,230,0,203110,189
0,160001654662,6,560,2,6,3,1,169,0,60851114,130
0,40001618364,6,700,2,6,3,1,257,0,1000000,37
0,250001611796,7,530,4,8,1,1,266,0,2821034,3499
0,160001654811,6,690,4,6,3,1,390,0,12553156,1015
0,120001651191,7,450,2,6,1,1,512,0,320000,312
0,100001619966,7,460,2,8,1,3,113,0,2540000,431
0,100001619954,7,620,2,8,3,1,923,0,7905000,363
0,210001649232,6,540,2,8,3,1,111,0,43846053,695
0,100001607112,7,560,4,8,3,1,297,0,9150000,2310
0,240001647225,7,430,4,8,3,1,230,0,3800000,2004
0,50001696440,7,400,2,6,3,3,169,0,1500000,339
0,130001605854,7,470,2,6,3,1,257,0,2800000,3783
0,100001613724,7,440,2,8,3,2,278,0,250000,15085
0,130001607398,7,620,2,8,3,3,923,0,6323635800000000,2226
0,10001606220,7,370,4,6,3,2,125,0,800000,29
0,160001716136,7,390,2,8,3,1,131,1,20737006,32532
0,250001642213,7,530,2,5,9,2,233,0,100000,235
0,270001620120,7,530,2,8,1,1,296,0,1575000,364
0,130001607529,7,770,4,8,5,1,131,0,9700000,269
0,10001601426,7,500,2,8,3,5,265,0,2300000,3567
0,150001619575,7,390,2,7,3,3,604,0,2509900,9859
1,180001605676,7,480,2,8,1,1,171,1,86584512,35510
0,40001643456,7,470,2,8,1,3,297,0,4110000,27
0,190001600417,7,490,2,4,1,3,537,0,1200000,758
0,90001715448,6,400,2,8,3,3,131,0,152899033,19350
0,110001618162,7,300,4,6,3,1,999,0,520000,9
1,150001612086,6,570,2,8,3,1,103,0,14500000,114573
0,30001619660,7,460,2,8,3,2,257,0,600000,260
0,80001650860,7,350,2,7,3,1,257,0,1290000,3807
0,80001646707,7,500,2,6,3,2,254,0,2820000,2951
0,240001647249,6,510,4,8,3,3,125,0,22600000,2284
0,130001596284,7,500,2,3,3,1,999,0,400000,857
0,190001619469,7,520,4,8,1,1,131,0,70133272,1720
0,250001621709,7,600,2,6,3,1,512,0,4800000,119
0,250001651010,7,440,2,6,3,1,931,0,223980,2049
0,130001611568,7,310,2,7,3,1,257,0,32600000,1138
0,160001654817,6,430,4,8,1,3,296,0,7510000,5910
0,250001611889,6,570,4,8,3,3,134,0,635210,16664
1,210001621330,7,580,2,4,3,1,164,1,37133961,27624
0,60001723392,6,530,4,8,3,3,278,0,9000000,16110
0,80001718316,7,490,2,6,3,3,541,0,480000,2947
0,250001610163,7,530,4,8,9,1,111,0,50867872,8505
0,130001598588,7,400,2,8,3,1,142,0,96003951,2295
0,250001611248,6,280,2,8,3,1,999,1,23819044,77949
0,70001600902,6,480,4,8,3,1,999,0,100693319,3026
1,250001597775,7,370,2,8,1,1,121,0,2655677,90688
0,110001701683,7,390,2,8,3,2,278,0,42000788,6183
0,80001611840,6,420,4,8,1,2,999,0,16401031,9153
0,160001614447,6,610,2,6,9,1,601,0,85792915,9820
0,250001620643,7,390,4,7,1,1,923,0,33777648,2175
1,170001609025,6,470,2,8,1,1,111,0,425762182,110620
0,50001604745,7,310,4,8,1,3,265,0,100000,2242
0,50001647071,7,550,2,6,9,1,237,0,13000000,1824
0,250001611245,6,300,2,6,1,1,171,0,2203545,703
0,210001648955,7,520,4,6,5,1,512,0,359000,403
0,50001606036,6,440,2,8,3,1,266,0,3330000,3726
0,60001608924,7,440,2,8,9,1,111,0,80791019,1800
0,150001612081,6,390,4,8,9,1,171,0,600000,1373
0,190001600491,6,400,2,8,1,3,131,0,7938422,1423
0,190001601346,7,530,4,8,3,1,298,0,5800000,570
0,250001699851,7,640,2,8,3,1,233,0,6007974300000000,2682
0,160001622209,7,370,2,8,1,1,278,0,9645400,20989
0,230001611076,7,480,2,8,3,3,303,0,2984817,115
0,140001676903,7,680,2,8,3,1,142,0,10487162,33711
0,130001610888,6,460,4,6,3,1,257,0,9000000,377
0,100001675674,7,580,2,6,1,2,402,0,800000,277
0,240001610833,7,420,4,8,9,1,278,0,4723540,1608
1,250001610136,7,320,2,8,1,1,277,1,3125575,209826
0,60001619174,7,540,2,4,1,1,166,0,50000,1951
0,20001620170,7,270,2,6,1,3,257,0,228220,158
0,160001614756,7,410,2,8,1,1,233,0,2200000,1292
0,250001610301,6,500,2,8,3,3,257,0,143315266,2748
0,80001604475,7,660,2,4,1,1,234,0,2022139,2838
1,120001612324,6,670,2,8,3,1,111,0,428009551,96519
0,130001615612,7,610,2,6,3,1,999,0,64729576,498
0,250001715871,6,270,4,8,9,3,257,0,10,87
0,100001620083,7,580,2,8,3,2,125,0,710000,2166
0,240001616207,7,540,2,7,3,1,709,0,3000000,1294
0,150001723465,6,370,4,8,1,1,514,0,1500000,77
1,10001612487,6,500,2,8,3,2,233,0,55078479,21075
0,130001612970,6,570,2,8,3,1,131,0,33887712,2472
0,250001717153,6,690,2,6,3,1,537,0,1100000,148
0,130001598355,6,530,2,8,3,1,111,0,148138553,11264
0,190001645247,7,390,2,8,3,1,278,0,1100000,10352
0,220001635974,6,320,2,6,1,3,257,0,259062,24286
0,60001732738,7,630,2,8,3,3,111,0,8813000,1465
0,150001621378,7,330,2,8,3,2,125,0,1100000,2847
1,250001611335,6,500,2,8,3,1,277,1,479741575,220595
0,190001620509,7,460,2,8,3,1,999,0,117000,7228
0,60001613151,7,420,2,8,1,3,104,0,1928730,368
0,190001649560,7,560,4,6,1,2,999,0,43582,581
0,250001597667,6,520,2,8,3,1,296,0,75163525,1345
0,60001633822,7,700,2,8,3,1,257,0,7000000,1285
1,190001612214,7,590,2,6,3,1,169,0,69703686,35677
0,190001596734,7,320,2,7,3,1,278,0,33680,28280
0,240001614276,7,540,2,8,3,3,298,0,117780,1107
0,80001647547,7,500,2,8,3,3,257,0,133198019,563
0,110001595916,7,300,2,8,1,3,233,0,188410,199
0,160001614524,6,590,4,5,1,2,176,0,200000,1157
0,10001621649,6,560,2,8,1,3,257,0,44655000,10623
1,180001604044,7,360,2,8,3,3,111,0,81271661,57761
0,130001606153,6,560,2,6,9,3,125,0,7200000,446
0,40001609254,6,370,2,8,3,3,132,0,35000,1652
1,210001601642,7,360,2,8,3,1,295,0,6170000,29040
0,240001647247,6,600,2,8,3,1,257,0,23288413,11469
0,80001604487,7,420,4,8,3,1,248,0,7000000,465
0,240001597409,6,490,2,8,3,1,257,0,49445000,2784
0,250001715843,6,580,2,8,1,1,102,0,180000000,229
0,160001603298,6,410,2,8,3,1,278,0,31582121,8606
0,10001642334,6,350,2,8,3,2,257,0,177277942,3017
0,160001723213,7,400,2,8,1,1,395,0,37305717,343
0,110001719544,7,310,2,7,1,1,257,0,440000,229
0,40001718561,5,690,2,8,3,1,257,0,1034800,3790
0,120001613601,7,620,2,8,9,1,131,0,9912107,273
0,190001605606,6,460,4,8,3,2,131,0,3000000,1083
0,100001614973,6,570,2,8,3,1,257,0,8425533200000000,7641
0,60001712965,6,560,2,4,3,3,169,0,800000,281
0,190001615314,7,600,2,6,7,1,169,0,43400000,415
1,160001615006,7,430,2,8,3,1,131,1,176208776,85676
0,100001601145,6,470,4,8,1,2,237,0,3000000,1005
0,190001600434,7,310,2,7,1,1,923,0,20000,1372
0,160001621892,7,230,4,6,1,1,292,0,7628458,2486
0,90001621106,6,640,4,6,1,1,999,0,1283789,129
0,260001644519,7,550,4,8,9,3,265,0,3530000,223
1,100001608201,6,300,2,7,3,1,277,1,31076514,116246
0,160001654838,6,520,2,8,9,3,999,0,8233374100000000,6305
0,30001600171,6,550,4,8,3,1,113,0,413643304,10647
0,160001716365,6,450,2,8,3,1,230,0,630000,392
1,230001600112,6,500,2,8,9,3,297,0,186942197,14193
0,210001602906,7,600,2,8,7,1,298,0,5624080,1163
0,180001604056,7,480,2,8,9,3,257,0,1286780000,11295
0,50001648298,7,500,2,8,3,1,131,0,835900,936
0,220001614404,7,530,4,8,3,3,265,0,1000000,254
0,190001649584,7,440,4,8,1,1,298,0,3026740,649
1,60001608819,7,490,2,6,3,1,910,1,277313244,35149
0,160001621922,6,740,2,8,3,1,171,0,2900000,1375
0,50001696400,7,500,2,6,3,3,999,0,1,456
0,150001621562,7,430,2,8,3,3,113,0,2290000,2896
0,170001609278,7,580,4,8,9,1,132,0,797440,571
0,40001618340,7,380,2,8,3,1,131,0,515000,2314
0,130001615243,7,480,2,8,3,2,298,0,2951930,12273
0,60001608915,7,580,4,8,1,3,296,0,1851000,312
0,250001597798,7,460,4,8,3,2,132,0,12531325,3202
0,260001712723,7,530,2,4,3,1,999,0,1720000,606
1,250001610161,7,530,2,8,3,1,277,1,38182082000000000,216268
0,250001610190,7,680,2,8,3,1,101,0,14950000,14346
0,70001654537,8,540,2,8,3,3,277,1,2125000,20254
0,210001601603,6,500,2,8,1,2,254,0,2000000,2133
0,90001605393,7,440,4,8,3,1,999,0,3042950,478
0,90001605409,7,500,2,8,3,3,277,1,10500000,14190
0,130001607540,7,410,2,6,3,3,243,0,1200000,120
0,240001647218,7,600,2,8,9,1,923,0,3350000,1402
0,250001611738,7,380,4,6,3,3,999,0,3220000,6502
0,130001610886,6,430,2,8,3,1,125,0,770000,164
0,170001715595,7,340,2,8,1,1,200,0,2002728,139
0,40001612916,7,330,2,8,1,3,999,0,100000,1481
0,100001613702,6,610,2,8,3,2,131,0,107479516,2605
0,140001615567,6,400,2,7,3,3,166,0,44387709,4023
0,100001689565,7,440,4,8,3,3,172,0,3880000,3109
0,250001604877,6,530,2,8,3,1,999,0,9897090,2691
0,160001622308,6,490,2,8,1,3,278,0,3600000,1608
0,270001643579,7,420,4,8,3,3,257,0,2030000,398
0,90001601569,7,670,2,7,3,1,125,0,49550000,88
0,130001645088,7,380,2,8,1,2,297,0,318960,780
0,240001645207,6,300,4,8,1,1,278,0,272490,38862
0,250001639566,7,360,2,8,3,1,278,0,790000,7990
0,200001604080,6,410,2,6,1,2,403,0,25061044,203
0,210001647149,7,630,2,8,1,1,171,0,1500000,530
0,140001611654,6,530,2,8,9,1,111,0,32300000,2441
0,80001611191,7,490,2,8,3,1,534,0,82596064,407
0,250001612289,7,500,2,8,3,1,921,0,7150000,4568
1,190001619207,6,530,2,7,1,1,278,0,9502204,152219
0,190001738795,7,410,2,8,3,1,999,0,760000,14
1,230001642286,7,460,2,8,1,1,277,1,139560492,9787
0,130001598553,7,520,2,8,7,1,297,0,14020000,9787
1,220001643593,6,490,4,8,1,2,277,1,60040564,65012
0,240001644418,7,520,4,8,3,1,257,0,707110,2385
0,150001718207,7,600,2,8,3,1,277,1,3150000,10266
1,20001653526,7,650,2,8,3,3,277,1,21547737,33270
1,130001615632,7,420,2,7,3,3,999,0,260000,53135
0,250001612115,6,630,2,8,3,4,111,0,6223141700000000,3634
0,250001606087,6,320,4,8,3,3,171,0,2025000,3351
0,240001724138,6,600,2,8,1,1,142,0,1200000,3368
0,120001651199,7,410,2,8,3,1,111,0,40162798,4695
0,90001653975,7,390,4,8,3,1,235,0,700000,1960
0,160001654810,6,460,2,6,3,1,233,0,79270886,1678
0,130001611598,7,590,2,6,1,3,999,0,240000,668
0,250001604941,6,410,4,8,9,1,297,0,1927540,359
0,120001643172,7,390,2,8,3,1,111,0,239166643,12326
0,90001653589,7,580,2,7,3,1,602,0,13800000,823
0,210001648002,7,430,2,8,3,1,131,0,232094729,33930
0,140001649390,7,440,2,4,1,3,999,0,1500000,122
0,90001651117,7,600,4,6,1,2,413,0,480000,122
1,60001603472,6,410,2,8,3,1,131,1,118621846,102287
1,130001671877,7,580,4,8,3,1,278,0,3648000,31340
0,210001620234,7,610,2,8,9,1,215,0,1140232,21229
0,40001618493,7,330,4,8,3,3,257,0,2800000,159
0,210001620452,6,440,2,8,3,3,297,0,4062106,728
1,70001650514,6,390,2,8,3,1,277,0,274674984,121307
1,240001605911,7,550,2,8,3,1,257,0,35612364,33733
0,160001717475,6,560,2,5,3,1,999,0,50000,215
0,80001645494,7,570,2,8,1,1,171,0,940000,808
0,230001602831,7,340,2,8,1,3,131,0,47542601,679
0,160001716191,6,630,2,6,3,1,923,0,1103000,223
0,190001601682,6,400,4,8,1,1,265,0,2600000,301
0,200001612238,6,740,2,8,3,1,131,0,1264079347,11630
0,250001611984,6,500,2,8,3,2,131,0,8250000,1238
0,110001643416,7,410,2,8,3,1,125,0,37897853,885
0,190001620528,7,440,2,8,3,1,257,0,3628880,3443
0,130001607662,6,350,2,8,1,3,131,0,13030000,1346
0,140001611629,7,420,4,8,3,2,297,0,2700000,700
0,140001651737,6,280,2,6,1,1,931,0,350000,4527
0,200001652247,5,690,2,8,3,2,922,0,1700000,3072
0,150001621541,6,450,2,8,3,3,297,0,42736086,4806
0,260001669087,7,420,2,8,1,3,131,0,2000000,2833
0,150001620426,6,460,2,6,1,1,923,0,1250000,1090
0,200001604692,7,340,2,8,3,3,131,0,6593385,1235
0,250001604811,6,580,2,8,3,1,923,0,67798387,2656
0,140001620898,6,420,2,8,1,1,266,0,15000,3105
0,80001602761,7,410,2,8,1,1,257,0,19762661,2824
1,160001622020,6,630,2,8,7,1,131,1,206845893,70790
1,60001635812,7,310,2,7,9,3,277,1,5390620,55112
0,100001615473,6,510,2,8,3,3,131,0,17442800,2757
0,250001605018,7,580,2,8,3,2,303,0,6680000,5471
0,200001621617,7,440,4,8,3,3,295,0,7971214,1052
0,240001612500,7,430,2,4,1,3,278,0,6000000,1667
0,260001600210,7,570,4,8,3,2,131,0,63026756,1292
0,90001602720,7,720,4,8,3,1,999,0,7620000,6023
0,130001607370,7,390,2,6,3,3,109,0,2710000,12483
0,50001600557,6,400,2,8,3,3,102,0,5600000,218
1,50001607228,6,450,2,8,3,1,277,1,164645685,200909
0,90001644178,7,590,2,8,3,1,999,0,12436338,5578
0,230001605864,5,440,2,8,3,1,297,0,12000000,5393
0,190001722678,7,710,4,3,5,3,923,0,1000000,88
0,100001648820,7,440,2,8,9,3,131,0,800000,479
0,140001611058,7,600,2,8,3,1,171,0,17301846800000000,20674
0,270001713296,6,760,2,8,3,3,101,0,4800000,293
0,130001634044,7,460,4,8,9,1,296,0,52714559,1172
0,250001605050,7,640,2,8,3,1,297,0,9535820,20367
0,240001614374,7,510,2,7,3,1,233,0,1925278,1217
0,210001597022,7,590,4,6,3,1,923,0,5600000,303
0,250001643618,7,650,2,7,3,1,531,0,1025,605
1,170001619899,6,270,2,8,3,1,297,0,17710757500000000,172526
0,250001610283,6,460,2,6,3,1,512,0,3750000,4270
0,220001635971,6,430,2,8,1,1,296,0,88167764,15343
0,210001648943,7,440,2,8,3,1,131,0,11650000,2354
0,70001650801,8,480,2,8,3,3,296,0,20810490,1301
0,50001619276,7,480,4,7,1,3,999,0,350000,527
0,250001611309,6,530,4,8,3,1,171,0,30700000,8193
0,190001619457,7,520,4,8,3,1,132,0,220000,4027
0,230001602807,6,410,4,8,1,3,278,0,24072452,4338
0,250001611789,7,440,2,8,3,2,113,0,177000,5764
0,130001619769,6,420,2,8,3,3,296,0,5782880,4991
0,40001718574,7,410,2,8,3,3,142,0,1160000,995
0,180001601221,6,850,2,8,1,1,277,1,5824858,8904
0,130001615426,6,380,2,8,3,1,277,1,7400000,46230
0,260001646379,6,500,2,8,3,3,999,1,7600000,28171
0,130001645061,7,320,2,8,1,1,131,0,1745000,189
0,250001651392,6,430,4,8,3,3,134,0,3110000,4531
0,270001643583,7,420,2,7,1,3,278,0,32176452,3020
0,160001654654,6,440,2,8,3,1,111,0,194127869,7221
0,120001613514,6,580,2,8,7,1,131,0,10500000,1677
0,130001612816,6,520,2,3,3,3,147,0,30000,430
0,40001719859,7,270,2,6,3,3,295,0,180000,35
0,250001639586,7,520,4,8,3,1,298,0,1280000,1423
0,160001614792,7,450,2,6,3,1,257,0,12595770,800
1,80001653393,7,550,2,8,3,1,921,0,69123024,12176
0,50001621033,6,500,2,8,3,3,999,0,7520000,1086
0,260001667974,6,420,2,8,1,3,298,0,300000,750
0,130001607587,6,630,4,6,1,3,999,0,380050,370
0,40001618663,7,470,2,8,3,3,111,0,3000000,21425
0,50001615403,6,560,2,8,3,2,114,0,29680910000000000,3999
0,240001597537,7,430,2,8,1,1,131,0,530923,548
0,140001621350,6,360,2,8,3,1,257,0,3400000,59597
0,240001610229,7,540,2,7,3,1,999,0,280292480,2316
1,250001610316,6,380,2,7,3,1,277,0,40996491,108209
0,250001635949,6,390,4,8,3,4,112,0,5716830,552
0,120001672864,7,440,2,6,1,1,297,0,170000,348
1,220001713749,7,440,2,8,3,1,125,1,73699988,13488
0,180001601218,6,480,4,8,3,1,111,0,313259422,4419
0,160001724308,6,540,2,6,1,1,233,0,3830000,116
0,180001610948,7,520,2,8,1,1,131,0,4067000,545
0,250001619356,7,430,4,8,1,2,131,0,1240000,17070
0,240001614383,7,550,2,8,3,1,131,0,43490000,7739
0,30001643386,7,540,2,8,3,1,233,0,4400000,329
0,210001621246,6,540,2,8,7,1,142,0,3530881,2477
0,130001612800,6,430,2,6,9,3,999,0,4006000,488
0,90001653818,7,590,2,6,9,1,167,0,104313465,6241
0,250001611485,7,680,4,8,5,2,923,0,3930000,398
1,240001644767,7,560,2,8,3,1,257,1,225654825,46086
1,50001605369,6,650,2,8,1,3,103,1,216236602,104228
1,50001634596,6,580,2,8,3,1,277,1,255323735,108672
0,210001621265,6,470,4,8,3,1,131,0,49214242,68865
0,160001614541,6,490,2,8,9,1,142,0,5720000,17246
0,160001622210,7,430,4,6,1,3,513,0,173616,179
1,140001621053,7,460,2,8,3,1,278,0,16155000,65495
0,240001611939,6,440,2,8,3,1,131,0,15386337,16995
0,210001596115,6,430,4,2,1,1,999,0,2800000,490
0,260001646376,6,420,4,8,3,3,230,0,2800000,5530
0,250001611793,7,640,2,6,3,2,923,0,1051250,6878
1,210001604642,6,390,4,8,1,2,278,0,20485978,44241
0,150001718205,7,400,2,8,1,1,257,0,14797891,3891
0,130001615622,7,370,4,3,1,3,999,0,41608682,462
0,240001644877,6,610,2,8,3,1,115,0,293666739,4747
1,50001648336,7,570,2,6,3,3,277,1,660126179,65681
0,110001618188,6,560,2,7,3,3,257,0,101700000,7260
0,250001738806,6,580,2,6,9,1,257,0,14239846000000000,587
0,10001643844,7,550,2,6,1,3,923,0,4450000,620
0,120001597630,7,540,2,8,3,4,296,0,2216950,1321
0,130001607685,7,390,2,6,9,3,298,0,1800000,2320
0,120001613589,7,370,2,8,3,2,131,0,280000,2970
0,100001607483,7,510,2,8,3,3,258,0,850000,882
0,130001634134,6,410,2,6,3,1,125,0,645830,2620
0,250001643819,7,520,2,5,3,3,235,0,24061581,1522
0,60001713035,7,570,2,4,3,1,601,0,490000,348
0,60001608904,7,380,4,8,9,1,131,0,69080397,3332
1,210001596186,7,520,2,8,3,1,125,0,23904900,33709
0,250001643838,7,400,2,6,3,1,257,0,120000,7616
0,240001644890,6,610,2,6,9,1,257,0,13550000,21766
0,190001722629,7,420,2,8,3,1,131,0,50963808,3737
0,190001716426,7,420,2,6,1,3,999,0,22526610000000000,126
1,130001607400,7,620,2,6,3,3,277,1,36640147,44262
0,170001609081,6,540,4,6,9,2,178,0,250000,834
0,80001649870,7,360,2,6,9,3,303,0,1611000,568
0,240001647340,7,580,2,6,1,1,257,0,3000000,568
0,190001645281,7,610,2,8,1,1,111,0,143090424,3225
0,210001621294,7,560,4,8,3,1,113,0,447977,2499
0,130001607288,6,330,2,8,9,1,278,0,281220,5683
0,130001607521,7,450,2,8,3,3,266,0,908282,3238
0,130001613215,6,550,2,8,9,3,296,0,11200000,4401
0,170001619712,7,320,2,7,1,3,999,0,2293310,5787
0,140001677213,6,520,4,6,3,1,257,0,19532201,907
0,250001605049,7,480,4,8,3,1,125,0,20515000,5506
0,50001610353,7,590,2,7,3,2,999,0,30000,956
0,60001723720,7,430,2,6,1,3,257,0,1700000,5304
0,260001600229,7,550,2,6,9,2,910,0,300000,93
1,250001611759,7,590,2,8,3,1,277,1,99578609,110251
0,170001610753,7,670,2,8,9,1,257,0,59080000,34798
0,100001737553,6,670,2,2,3,3,606,0,350000,83
0,150001737758,7,380,4,8,3,3,131,0,2200000,316
1,170001609028,6,410,2,8,9,1,277,1,28547746,127482
0,210001649815,7,280,4,7,9,1,278,0,260013,2273
0,130001613361,6,550,2,7,1,2,257,0,707000,1541
0,70001654546,8,310,2,6,3,3,999,0,511680,726
0,170001715425,6,580,4,5,1,3,169,0,4000000,156
0,210001596122,6,580,2,2,3,1,999,0,200000,1239
0,70001654344,8,480,2,7,3,2,999,0,441590,1239
0,190001609549,7,430,2,8,3,3,111,0,44638571,1160
0,250001610477,7,440,2,8,3,1,298,0,7790479000000000,2641
0,90001653816,7,460,2,8,3,3,278,0,1535000,11025
0,240001644761,7,500,2,8,3,1,278,0,73371755,9390
0,210001649773,7,260,2,7,1,1,278,0,80000,1733
0,250001611823,7,520,2,8,3,1,111,0,104219141,11388
0,10001601429,7,450,2,7,3,3,999,0,1060000,840
1,240001679646,7,590,2,8,3,1,277,1,195730984,38729
