CD_CARGO,SQ_CANDIDATO,NR_IDADE_DATA_POSSE_x,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_COR_RACA,CD_OCUPACAO,ST_REELEICAO_x,VR_BEM_CANDIDATO_x,QT_VOTOS_NOMINAIS_x,DS_SIT_TOT_TURNO
7,240001597553,64.0,4,8,9,1,125,0,3583228.0,1894,0
6,60001645995,57.0,2,6,3,1,298,0,25000.0,685,0
7,220001596843,50.0,4,8,1,1,109,0,12000.0,169,0
7,130001596311,47.0,4,3,3,2,923,0,22000.0,536,0
7,130001612848,70.0,2,8,3,1,999,0,250000.0,111,0
7,260001738836,57.0,4,3,5,2,999,0,218000.0,69,0
6,220001635637,52.0,4,8,9,3,233,0,212000.0,45,0
6,130001607648,54.0,2,7,3,3,921,0,113639.34,4336,0
7,170001605479,28.0,2,7,1,1,999,0,54000.0,402,0
6,60001645990,67.0,2,8,3,3,257,0,913000.0,343,0
7,210001596157,47.0,2,6,1,1,999,0,109500.0,659,0
6,60001603452,55.0,2,8,1,1,206,0,758563.4600000001,556,0
6,140001604551,42.0,4,8,9,3,121,0,509631.56,2072,0
7,250001597795,40.0,2,8,3,1,171,0,1010133.66,1945,0
7,160001614823,49.0,2,8,3,1,277,1,6771779.16,49546,1
6,250001723286,34.0,2,4,1,1,257,0,8679.0,563,0
7,80001647547,50.0,2,8,3,3,257,0,1331980.19,563,0
6,210001597011,37.0,2,8,1,1,159,1,188513.96,256913,1
6,30001621530,56.0,2,8,1,3,999,0,300000.0,212,0
7,250001619341,49.0,2,4,9,2,228,0,499000.0,620,0
7,60001619108,47.0,2,8,3,1,999,0,3000.0,804,0
7,210001601664,51.0,4,8,3,1,113,0,710.15,3588,0
7,220001713741,39.0,4,8,3,3,131,0,127271.0,2292,0
7,40001643450,53.0,2,8,3,3,999,0,113000.0,185,0
6,170001715425,58.0,4,5,1,3,169,0,400000.0,156,0
7,130001615612,61.0,2,6,3,1,999,0,647295.76,498,0
7,60001613086,52.0,2,6,3,3,999,0,150000.0,859,0
7,110001620550,50.0,2,8,3,3,303,0,869484.0900000001,1616,0
7,210001647169,40.0,2,8,3,1,257,0,1046129.64,57922,1
7,190001598385,48.0,2,8,3,1,403,0,20000.0,477,0
7,240001647350,49.0,2,8,3,1,125,0,206000.0,694,0
6,190001729207,60.0,2,8,9,1,296,0,2351172.19,274,0
6,160001621934,62.0,2,4,5,1,257,0,2365806.65,3053,0
6,140001601453,58.0,4,8,7,2,230,0,375000.0,3222,0
7,250001621701,47.0,2,5,3,2,532,0,25573.11,413,0
6,10001716346,54.0,2,8,3,3,142,0,300000.0,19077,0
6,210001605653,40.0,2,8,1,1,999,0,134755.63,1048,0
8,70001712792,65.0,4,8,3,3,923,0,942500.85,3229,0
6,100001611951,47.0,2,7,1,1,257,0,350000.0,1470,0
7,250001609991,50.0,2,8,1,1,172,0,10620000.0,1213,0
6,210001611163,67.0,2,8,1,1,266,0,360000.0,215,0
7,170001595432,47.0,4,7,3,1,125,0,67073.73,38436,0
6,40001671799,42.0,4,6,3,3,257,0,3000.0,411,0
6,250001612126,60.0,2,8,3,2,235,0,1200.0,2915,0
6,190001603410,58.0,2,6,1,1,999,0,4149.83,1839,0
7,30001619652,27.0,2,6,3,3,257,0,24000.0,111,0
7,110001604402,53.0,2,8,3,2,142,0,360000.0,524,0
6,130001603589,32.0,2,6,1,3,197,0,71000.0,6435,0
6,50001615811,59.0,2,6,5,2,163,0,800000.0,613,0
7,60001633652,41.0,4,8,1,3,131,0,1021000.0,7795,0
6,190001645417,52.0,2,8,3,3,143,0,88000.0,469,0
7,90001605419,45.0,2,8,9,4,297,0,172580.96,1101,0
7,210001620210,40.0,2,7,9,1,278,0,356636.0,1540,0
6,10001612484,46.0,2,8,3,1,276,0,8746350.08,16786,1
7,130001619079,55.0,2,6,3,2,999,0,730000.0,1206,0
7,60001619175,48.0,2,8,3,1,277,1,423988.24,56059,1
7,190001596741,34.0,2,8,3,1,232,0,1266447.9,175977,1
7,250001602155,40.0,2,8,3,3,124,0,325724.27,4635,0
6,40001671796,52.0,2,8,1,3,257,0,551660.26,536,0
6,130001607574,41.0,2,4,9,3,999,0,5.0,4984,0
7,50001609440,48.0,2,6,1,3,999,0,25000.0,5190,0
6,170001602542,57.0,4,8,1,1,922,0,110000.0,436,0
7,220001609399,62.0,2,4,3,1,999,0,149000.0,180,0
7,130001634222,36.0,2,3,3,2,999,0,380000.0,363,0
7,80001611200,42.0,2,8,1,3,112,0,9700000.0,7484,0
6,230001613692,52.0,4,6,1,3,999,0,255000.0,33,0
7,100001613733,52.0,2,8,3,3,297,0,172000.0,1249,0
7,50001606418,59.0,4,8,9,1,111,0,1486733.1800000002,36992,0
6,240001644884,37.0,2,8,3,1,297,0,380000.0,1986,0
7,240001610222,53.0,2,8,3,1,131,0,829200.0,9965,0
6,250001715905,47.0,2,8,9,1,999,0,0.01,539,0
6,160001621911,54.0,2,8,9,1,131,0,1069382.62,1831,0
6,220001605554,58.0,4,8,1,1,297,0,312381.42,2635,0
7,130001607392,44.0,4,8,1,1,265,1,323564.82,248664,1
6,190001619223,57.0,4,8,1,1,131,0,600000.0,581,0
7,250001612295,58.0,2,8,3,1,131,0,1085000.0,4241,0
7,190001612220,58.0,2,8,3,2,131,0,180146.3,2908,0
7,200001606001,66.0,2,6,3,1,277,1,970237.46,38602,1
6,60001603456,60.0,2,6,3,3,257,0,180468.12,3306,0
7,250001721411,55.0,2,6,1,1,257,0,10000.0,357,0
6,70001732344,54.0,4,8,3,2,999,0,70000.0,139,0
7,150001718416,51.0,2,8,1,3,265,0,300000.0,100,0
6,190001606460,58.0,2,8,3,1,921,0,90000.0,1511,0
7,220001635675,37.0,2,7,1,1,536,0,312158.98,1016,0
7,170001619693,37.0,2,6,3,3,703,0,100000.0,43530,1
6,160001597823,42.0,2,8,3,1,125,0,680974.5,4325,0
7,190001609566,45.0,2,8,3,3,257,0,15890.98,914,0
7,190001619442,49.0,2,4,1,3,536,0,12000.0,7597,0
6,130001607568,47.0,2,8,1,3,190,1,2212314.96,126214,1
7,180001601321,43.0,2,8,3,3,171,0,1070000.0,4378,0
7,160001716010,44.0,2,8,1,3,999,0,25000.0,462,0
7,160001723223,55.0,2,8,3,3,537,0,5000.0,284,0
6,70001639633,49.0,2,8,3,3,233,0,100000.0,301,0
6,110001612773,46.0,2,8,3,3,233,0,406331.24,47479,1
6,250001612098,63.0,2,8,3,1,142,0,265000.0,825,0
6,100001618103,58.0,2,8,3,1,142,0,2163435.16,8159,0
6,220001596866,57.0,2,6,3,2,910,0,396779.41,16155,0
6,250001613938,50.0,2,8,3,1,237,0,150000.0,53,0
6,130001615078,39.0,4,8,3,3,111,0,340000.0,20629,0
7,250001610528,67.0,4,8,5,1,125,0,138684.86000000002,59342,1
7,210001620221,69.0,2,8,9,1,111,1,1165449.83,31255,1
7,40001609333,55.0,2,8,3,3,257,0,214931.91,3579,0
6,130001607564,59.0,2,6,9,1,169,0,217220.81,295,0
6,130001615177,43.0,2,7,3,1,999,0,266953.19,5147,0
7,240001614381,48.0,2,8,3,1,257,0,407199.95,22668,0
6,140001620798,45.0,2,8,9,1,278,0,822706.2999999999,2782,0
6,140001728118,49.0,4,8,9,1,101,0,120000.0,846,0
6,130001610988,43.0,2,7,3,1,257,0,1760000.0,1849,0
5,70001701922,62.0,2,8,3,3,131,0,2748006.49,11640,0
6,110001701633,47.0,2,8,3,1,278,0,800000.0,5822,0
7,250001611489,51.0,4,8,9,1,277,1,623737.3300000001,22731,0
7,250001620587,55.0,4,8,1,3,230,0,286275.02,380,0
7,10001670854,68.0,2,4,3,3,233,0,62000.0,216,0
6,250001717140,62.0,2,8,9,1,131,0,5000.0,142,0
7,130001613039,25.0,2,8,1,1,101,0,70000.0,72,0
7,170001718655,85.0,2,8,5,1,257,0,431637.81,346,0
7,220001605537,59.0,2,7,9,1,257,0,5812337.2,1708,0
6,250001620713,59.0,2,8,3,3,257,0,1032977.97,5756,0
6,60001634107,62.0,2,8,3,3,257,0,2306948.09,585,0
7,40001612908,70.0,2,8,3,3,999,0,248849.11,2315,0
6,270001643405,49.0,2,7,9,3,297,0,855951.38,1534,0
7,210001696184,37.0,2,7,1,1,999,0,111264.0,6400,0
6,250001611368,37.0,2,8,3,1,111,0,7172086.42,19751,0
7,150001612058,47.0,4,8,3,3,111,1,786050.02,41277,1
6,70001731872,40.0,2,8,1,1,296,0,1249200.03,366,0
7,80001609915,45.0,2,8,9,1,999,0,160441.41,5451,0
7,130001645047,67.0,2,8,9,1,263,0,462000.0,7296,0
7,190001601377,40.0,4,6,3,1,999,0,30000.0,90,0
6,170001609036,49.0,4,8,3,1,277,0,252888.83,22010,0
6,130001603588,35.0,4,6,9,3,235,0,375000.0,615,0
6,130001619764,44.0,2,8,3,1,278,0,170000.0,25222,0
7,170001605480,41.0,2,6,1,3,999,0,90000.0,1345,0
7,210001621306,27.0,2,8,1,1,278,0,6184.21,16733,0
5,270001621504,61.0,4,8,3,3,131,0,1282693.67,1622,0
7,30001608278,41.0,4,8,1,3,266,0,165000.0,39,0
6,260001691560,66.0,2,8,3,3,923,0,225000.0,129,0
7,250001610200,52.0,4,8,1,1,298,0,1439817.38,1639,0
6,160001724307,75.0,2,8,9,1,131,0,1697788.17,572,0
7,180001713658,56.0,4,8,3,3,266,0,234329.0,95,0
6,100001607057,53.0,2,8,9,3,297,0,1644000.0,1768,0
7,130001613297,40.0,2,8,3,3,277,1,2284412.01,62597,1
6,250001611239,50.0,4,8,5,1,124,0,3008500.0,1431,0
6,190001735352,77.0,2,6,3,1,171,0,536281.55,148,0
6,130001604339,38.0,2,8,9,3,278,0,1138000.0,9924,0
6,180001602517,56.0,4,8,3,1,278,0,743287.46,6560,0
7,130001607517,42.0,2,8,3,1,278,0,1257478.81,28231,0
7,50001605960,38.0,2,5,1,2,257,0,140000.0,696,0
7,140001676617,51.0,2,4,1,3,999,0,200000.0,306,0
7,210001610588,67.0,2,7,1,1,910,0,22000.0,26858,0
7,20001620158,33.0,4,8,1,1,132,0,124464.0,838,0
6,190001644960,29.0,2,8,3,1,101,0,552629.59,8736,0
7,100001620085,54.0,2,8,3,2,113,0,250000.0,1677,0
8,70001652145,35.0,2,8,1,3,999,0,652000.0,674,0
7,240001614334,45.0,2,8,3,1,131,0,1597489.54,25622,1
7,90001651099,45.0,2,8,3,2,257,0,100000.0,251,0
7,210001621310,40.0,2,7,3,1,126,0,164000.0,9787,0
6,110001593947,32.0,2,8,1,1,131,0,3616002.35,1945,0
7,80001621153,66.0,2,8,3,1,131,0,2100000.0,1788,0
7,190001609804,67.0,2,8,3,1,131,0,1095000.0,772,0
6,90001652509,53.0,4,8,1,3,233,0,53000.0,765,0
6,250001606106,51.0,2,8,3,3,125,0,320000.0,2727,0
6,70001654165,46.0,4,2,3,2,999,0,238000.0,244,0
7,190001723114,61.0,2,8,3,1,921,0,353458.0,1199,0
7,230001600043,34.0,2,6,3,1,931,0,38409.0,3453,0
6,190001636400,47.0,2,6,3,3,402,0,350.0,1920,0
6,250001604975,25.0,4,8,1,1,257,0,5000.0,202,0
7,20001612353,50.0,2,8,3,1,297,0,595000.0,3609,0
6,150001643334,48.0,2,6,3,3,257,0,1282851.87,6121,0
7,110001604426,50.0,4,8,3,2,581,0,14000.0,322,0
7,80001611207,48.0,2,8,3,3,257,0,145900.0,2434,0
8,70001612568,62.0,4,8,5,1,171,0,26000.0,144,0
7,210001647189,26.0,4,7,1,2,298,0,7291.0,2580,0
7,250001643607,38.0,4,8,1,3,131,0,79543.34,1967,0
7,270001643533,53.0,2,8,9,3,115,0,398500.0,1054,0
7,120001597630,54.0,2,8,3,4,296,0,221695.0,1321,0
7,250001642265,51.0,2,6,3,1,257,0,21491.59,1464,0
7,130001619032,55.0,4,8,9,1,257,0,1200000.0,2789,0
7,120001650942,38.0,2,5,3,3,278,0,373822.9,13681,0
6,250001622046,44.0,2,7,3,1,166,0,50000.0,569,0
6,190001606574,55.0,2,6,3,1,257,0,1530000.0,28881,0
5,160001621902,47.0,4,8,3,1,296,0,205577.87,130520,0
6,190001640587,62.0,2,8,3,1,257,0,16402.489999999998,12587,0
6,260001690714,56.0,2,8,3,1,131,0,100000.0,483,0
7,90001712183,58.0,2,3,3,3,278,0,166000.0,2786,0
7,40001618346,45.0,2,8,3,3,297,0,6000.0,149,0
6,250001604985,44.0,2,8,3,1,537,0,770000.0,1444,0
6,130001610876,63.0,2,8,3,1,999,0,2927276.0,2797,0
7,40001612923,42.0,2,6,1,3,257,0,4500.0,76,0
6,130001607634,61.0,2,8,1,1,278,0,1227728.26,16580,0
7,250001643660,55.0,2,7,1,1,999,0,653582.22,2194,0
8,70001609151,51.0,2,6,1,3,413,0,300526.85,575,0
7,170001715595,34.0,2,8,1,1,200,0,20027.28,139,0
8,70001621143,38.0,2,6,3,1,164,0,239036.76,636,0
7,140001601797,53.0,2,8,3,2,295,0,1050295.35,5950,0
6,250001604845,62.0,2,8,3,1,257,0,230133.56,749,0
6,160001622007,53.0,2,8,9,1,142,0,20000.0,1055,0
6,250001677894,74.0,2,8,5,2,125,0,40000.0,189,0
6,250001677924,58.0,2,8,3,1,142,0,2278989.12,6331,0
7,50001648308,32.0,2,8,1,3,999,0,350958.93,6229,0
6,160001717487,53.0,2,8,3,1,601,0,415000.0,1174,0
7,140001651408,41.0,2,8,3,1,233,0,818000.0,693,0
7,250001610537,74.0,2,8,3,1,101,0,155544.71,2306,0
7,80001621156,45.0,2,8,3,1,277,1,532158.64,16473,0
6,160001614524,59.0,4,5,1,2,176,0,20000.0,1157,0
7,10001601440,62.0,4,8,3,3,257,0,430000.0,480,0
5,250001649420,46.0,2,8,9,1,142,0,104000.0,59449,0
7,250001602110,48.0,2,8,3,1,125,0,13114000.0,14433,0
5,90001647805,60.0,2,8,3,1,277,0,1303793.52,350222,0
7,80001719717,38.0,2,6,3,1,196,0,26300.0,488,0
7,190001615328,59.0,2,6,3,3,298,0,19500.0,596,0
6,130001607277,49.0,2,8,1,1,277,1,654782.0,196760,1
8,70001621141,54.0,2,8,3,3,999,0,137006.0,386,0
6,170001610566,67.0,2,6,9,1,999,0,10000.0,12672,0
7,90001695143,25.0,4,8,1,1,999,0,74000.0,7231,0
7,150001718106,39.0,2,8,1,3,142,0,202852.99,467,0
7,190001619415,52.0,4,8,9,2,230,0,71464.11,4742,0
6,250001620283,55.0,2,6,3,1,241,0,290500.0,2376,0
6,50001634576,60.0,2,8,3,3,111,0,300000.0,5576,0
7,190001613633,44.0,2,8,1,3,265,0,25000.0,239,0
7,250001642263,59.0,2,6,1,3,171,0,34.71,1467,0
6,90001645014,46.0,4,6,5,4,999,0,138035.94,949,0
7,110001635656,39.0,2,8,3,1,278,0,1092193.89,8839,0
6,30001601839,60.0,2,8,3,1,142,0,2873123.34,915,0
7,130001619070,42.0,2,8,1,3,125,0,280000.0,677,0
7,220001635549,49.0,2,6,3,1,999,0,86000.0,2594,0
7,60001613090,48.0,2,6,1,1,536,0,73000.0,71,0
6,160001716356,41.0,4,8,9,1,257,0,70000.0,212,0
7,120001615134,53.0,2,8,3,2,298,0,141368.07,61040,0
7,150001718116,44.0,2,8,3,1,297,0,213000.0,562,0
6,180001610762,53.0,2,8,3,1,296,0,902835.51,105739,1
7,40001612907,61.0,4,8,3,3,134,0,300000.0,167,0
6,30001611418,52.0,2,6,3,1,257,0,262285.24,2802,0
7,50001614705,42.0,2,8,3,1,296,0,1617907.87,2932,0
7,220001596834,33.0,4,8,3,3,131,0,366907.22,7649,1
6,130001613227,55.0,2,7,3,3,257,0,362000.0,382,0
7,90001653603,39.0,4,8,9,3,265,0,44629.0,616,0
7,260001712727,46.0,4,8,1,3,233,0,133000.0,549,0
7,10001649313,49.0,4,6,1,1,278,0,180000.0,2989,0
6,250001610702,39.0,4,8,3,1,266,0,158000.0,4235,0
8,70001636079,43.0,2,8,9,1,257,0,232830.5,181,0
7,90001674797,64.0,2,8,3,4,131,0,237563.57,6229,0
6,160001614558,42.0,4,8,9,1,297,0,330000.0,2988,0
6,100001613719,48.0,4,8,5,2,132,0,340000.0,1835,0
6,150001621544,47.0,2,6,3,3,169,0,29300.0,593,0
7,260001644234,57.0,4,4,9,3,598,0,50000.0,268,0
7,270001713232,58.0,2,8,3,2,171,0,356000.0,41,0
7,140001723449,71.0,2,6,3,1,171,0,811468.13,2685,0
7,10001643433,60.0,4,8,9,1,278,0,940000.0,557,0
5,130001644285,35.0,2,8,3,1,277,0,4834449.1,2025573,0
8,70001712794,47.0,2,8,3,3,297,0,571000.0,688,0
6,100001602010,43.0,2,8,3,1,277,1,3606823.23,53675,0
7,170001618403,46.0,2,8,1,1,278,0,80000.0,13968,0
7,260001618221,51.0,2,8,9,3,258,0,190000.0,376,0
7,240001614270,44.0,4,8,3,1,131,0,1517918.41,3036,0
6,130001615450,59.0,4,6,9,3,169,0,1415000.0,832,0
7,50001609478,48.0,2,6,3,3,257,0,1148500.0,4713,0
6,20001652457,50.0,4,8,3,1,113,0,164289.56,9079,0
6,50001600776,48.0,2,3,3,3,411,0,1395000.0,1027,0
7,250001605052,70.0,2,6,9,1,257,0,1009754.0,11636,0
7,240001647202,47.0,2,8,3,3,235,0,400000.0,1156,0
6,250001620731,47.0,4,8,1,2,999,0,7205.24,490,0
7,190001620504,44.0,2,8,3,3,131,0,120000.0,1539,0
7,50001620032,63.0,2,8,9,3,278,0,152000.0,12868,0
5,50001605790,75.0,2,8,3,1,276,1,2476199.08,4218333,1
6,110001643557,63.0,4,8,3,1,143,0,828045.31,9824,0
6,50001609355,49.0,2,8,3,1,257,0,14855.92,4889,0
6,150001725481,68.0,2,8,3,1,266,0,1237820.03,327,0
7,110001604909,53.0,2,8,1,1,278,0,185809.52,1698,0
7,250001643822,36.0,2,8,3,3,297,0,523000.0,3444,0
7,210001647973,56.0,4,8,3,1,999,0,0.0,240,0
6,190001600475,40.0,2,8,1,1,277,1,942188.73,78048,1
7,250001605027,62.0,2,8,3,2,131,0,560000.0,2341,0
7,160001716122,56.0,2,8,9,3,233,0,1185000.0,18307,0
7,240001605913,51.0,2,8,3,1,131,1,2420506.29,67065,1
6,90001725461,40.0,2,8,3,3,258,0,375000.0,1667,0
6,160001716332,59.0,2,6,3,1,257,0,6662.110000000001,718,0
7,250001611472,48.0,2,6,3,1,999,0,110000.0,4318,0
6,190001606477,42.0,2,8,9,3,131,0,558000.0,1136,0
6,260001633059,47.0,2,6,3,3,257,0,5164586.9,13422,0
7,210001605707,68.0,2,8,3,1,257,0,5829000.0,1273,0
7,60001633651,46.0,4,8,1,2,999,0,20000.0,1856,0
7,190001722629,42.0,2,8,3,1,131,0,509638.08,3737,0
7,240001616191,57.0,4,8,1,1,278,0,595000.0,11556,0
7,50001648316,73.0,2,6,3,3,403,0,208100.0,126,0
7,90001614629,40.0,2,8,3,1,131,0,245000.0,3805,0
7,250001597750,45.0,2,8,3,1,257,0,326000.0,4850,0
7,160001623091,62.0,2,8,7,3,298,0,71221.34,377,0
6,250001610307,58.0,2,4,3,1,169,0,1660024.43,31352,0
6,50001619941,41.0,2,6,3,3,257,0,140000.0,8230,0
6,240001604521,34.0,2,8,3,1,277,1,1038109.46,51824,1
7,30001600721,34.0,2,8,1,1,101,0,270000.0,1079,0
6,210001620044,45.0,4,8,3,1,171,0,330498.88,23929,0
7,170001718661,57.0,2,8,9,1,266,0,125160.53,64,0
7,210001648947,35.0,4,8,1,1,131,0,583124.76,14250,0
7,40001618456,48.0,4,8,1,3,134,0,410000.0,472,0
6,250001610322,52.0,4,6,3,1,999,0,23000.0,866,0
7,190001606383,36.0,2,6,1,3,257,0,1972000.0,31175,1
6,180001608628,39.0,4,8,3,3,296,0,112000.0,5260,0
7,130001613139,48.0,2,8,1,3,278,0,155500.0,4023,0
6,250001597666,59.0,2,8,3,1,101,0,100000.0,641,0
7,240001610838,39.0,2,6,1,1,278,0,47000.0,1085,0
6,250001622090,64.0,2,8,9,1,131,0,27500.0,565,0
7,10001649318,53.0,2,3,3,3,257,0,1050000.0,1381,0
7,50001606396,74.0,4,8,3,1,277,1,1155819.84,50365,1
7,150001718105,36.0,2,8,3,1,277,0,803501.82,25218,1
7,220001596836,38.0,2,8,3,1,103,0,313408.0,1226,0
7,140001676600,54.0,4,6,1,2,413,0,80000.0,238,0
7,180001605682,48.0,2,8,3,1,277,1,1525900.0,37538,1
6,50001613579,66.0,2,8,1,3,121,0,1905000.0,2248,0
6,230001604290,48.0,2,6,9,1,257,0,33576679.21,9095,0
7,210001647188,55.0,4,8,3,1,999,0,1179589.11,670,0
7,190001645624,55.0,2,7,3,3,921,0,52959.84,1623,0
7,90001644196,56.0,2,7,3,1,278,0,1130000.0,2068,0
6,130001612963,31.0,4,8,1,1,999,0,26217.61,18749,0
6,190001603396,48.0,2,8,1,3,277,1,178000.0,32073,0
6,250001715860,47.0,2,4,1,3,257,0,3221229.12,2349,0
6,250001611875,48.0,2,8,3,1,295,0,637623.72,1767,0
7,240001647266,52.0,2,5,3,1,278,0,835500.0,4290,0
7,130001619024,29.0,2,8,3,3,257,0,56000.0,691,0
7,250001602097,34.0,4,8,1,1,257,0,255682.75,54720,0
7,140001651036,34.0,2,6,1,3,601,0,300.0,109,0
6,80001620977,47.0,4,8,1,1,125,0,240000.0,1200,0
7,250001621773,61.0,2,6,3,1,257,0,0.0,246,0
6,90001700980,60.0,2,8,3,1,142,0,74000.0,3027,0
7,60001613538,32.0,4,8,3,1,111,0,579731.13,83128,1
6,160001716205,62.0,2,8,7,1,257,0,22000.0,15,0
6,240001647238,42.0,2,8,1,1,142,0,365000.0,1648,0
6,190001619516,44.0,4,8,7,1,296,0,253000.0,8135,0
6,190001609696,47.0,2,6,3,1,257,0,2059662.77,17154,0
7,100001619978,59.0,2,8,3,3,125,0,500000.0,2100,0
7,210001620194,48.0,4,8,3,3,125,0,173884.8,2457,0
7,200001608788,64.0,4,3,1,1,257,0,1962000.0,583,0
7,130001603706,37.0,4,8,1,1,131,0,815857.73,28452,0
6,170001619580,67.0,2,8,9,1,142,0,220455.41,8309,0
7,250001642235,47.0,2,6,3,1,298,0,200629.71,277,0
6,120001614258,42.0,2,8,3,1,131,0,1245430.12,103111,1
7,230001602837,44.0,2,8,1,3,999,0,261813.75,1454,0
6,240001620989,53.0,4,7,9,1,411,0,370000.0,311,0
7,190001609572,45.0,2,6,9,2,169,0,16000.0,526,0
6,50001607223,61.0,2,8,1,3,277,1,737865.92,116960,1
6,130001653748,65.0,4,8,1,1,131,0,495631.09,3153,0
7,130001603665,75.0,2,8,9,1,131,0,975000.0,61,0
7,260001691804,66.0,2,6,3,2,124,0,1030000.0,395,0
6,250001620265,56.0,2,8,3,1,187,0,135977.0,349,0
6,160001603292,54.0,2,8,3,1,235,0,3003448.68,840,0
6,250001613769,52.0,4,6,3,1,257,0,500.0,255,0
6,100001602278,40.0,4,8,3,3,131,0,920000.0,6493,0
7,130001607525,48.0,2,8,3,1,296,0,454000.0,1728,0
6,190001640585,75.0,2,4,3,1,923,0,27700.0,255,0
7,250001643841,49.0,2,8,3,1,232,0,394177.01,12215,0
7,220001713846,45.0,2,8,3,3,257,0,452000.0,2286,0
7,190001645301,56.0,2,8,3,3,923,0,369000.0,500,0
7,50001644114,47.0,2,8,3,1,257,0,22000.0,952,0
7,30001606517,38.0,4,7,1,3,999,0,5500.0,16,0
7,250001614888,52.0,2,6,3,1,999,0,400000.0,4021,0
7,90001647412,49.0,2,8,3,1,142,0,302500.0,12582,0
6,190001619497,47.0,2,8,3,2,233,0,1220000.0,3162,0
7,180001713649,29.0,2,6,1,3,257,0,10787.68,50,0
7,190001601357,42.0,2,6,3,1,257,0,565516.02,28592,0
6,250001620737,68.0,2,8,3,3,111,0,2112073.24,21007,0
6,70001726536,44.0,2,7,3,1,257,0,70000.0,2637,0
7,50001647039,40.0,2,6,1,3,257,0,550000.0,5536,0
7,250001614958,57.0,4,8,3,1,114,0,804000.0,734,0
7,190001722030,45.0,2,6,3,1,702,0,68000.0,490,0
7,220001723693,51.0,4,5,1,3,512,0,37000.0,13,0
7,250001699866,37.0,2,8,3,3,101,0,10000.0,167,0
7,50001696432,55.0,2,8,1,3,999,0,30657.6,98,0
7,190001638487,59.0,2,6,3,1,278,0,32527.71,15699,0
6,250001620765,59.0,2,8,9,1,233,0,949000.0,3152,0
7,210001601636,44.0,2,7,3,1,166,0,132000.0,11467,0
6,170001596603,35.0,2,7,3,3,411,0,96000.0,116,0
7,190001619448,56.0,2,8,3,1,257,0,2100010.0,1154,0
7,120001613601,62.0,2,8,9,1,131,0,99121.07,273,0
5,30001723017,69.0,2,8,3,3,104,0,534915.16,971,0
7,130001634274,62.0,2,8,3,2,257,0,105000.0,763,0
7,160001717370,65.0,2,4,3,4,923,0,156986.43,337,0
7,10001635540,41.0,2,8,3,3,277,1,500000.0,4159,0
6,60001619138,56.0,2,6,9,3,999,0,79291.6,239,0
7,260001618228,58.0,2,3,3,1,169,0,50000.0,2254,0
7,80001646702,68.0,2,8,3,1,278,0,313000.0,4098,0
7,210001601628,61.0,2,8,3,1,233,0,1229640.51,3474,0
7,220001609936,40.0,2,8,1,2,277,1,1043813.34,3863,0
7,120001606669,69.0,2,7,9,1,234,0,23512.32,7719,0
7,190001639003,36.0,2,8,3,1,277,1,106223.39,23744,0
6,180001714181,39.0,4,6,9,3,999,0,57000.0,17,0
7,250001639609,59.0,2,8,3,1,297,0,499244.59,959,0
7,50001604587,56.0,2,6,9,1,298,0,17000.0,1585,0
7,150001621571,64.0,2,4,9,1,395,0,95000.0,639,0
7,50001609427,55.0,4,8,9,3,131,0,2501656.0,492,0
6,140001611715,56.0,2,8,3,1,111,0,353000.0,19595,0
7,160001615032,59.0,2,8,3,1,277,1,1135361.62,119915,1
6,250001602025,37.0,2,8,3,1,125,0,775817.3200000001,2171,0
6,260001602618,36.0,2,8,1,3,257,0,100000.0,605,0
7,220001600701,44.0,4,7,3,1,999,0,63199.15,808,0
7,110001719773,54.0,2,8,3,2,266,0,400000.0,15154,0
5,100001607043,54.0,2,8,3,3,142,0,825706.04,2125811,1
6,140001604454,68.0,2,8,3,2,291,0,2149750.68,16589,0
6,130001611013,52.0,4,8,3,1,111,0,742763.4,5670,0
7,50001647035,45.0,2,8,3,1,298,0,853611.28,1189,0
7,250001614945,50.0,2,8,1,1,125,0,744680.29,1121,0
6,160001654822,38.0,4,6,1,1,257,0,299200.0,197,0
7,130001645078,42.0,4,7,1,2,213,0,9533.33,450,0
7,250001610166,52.0,2,8,3,3,278,0,1520000.0,3760,0
6,250001612136,46.0,4,8,1,1,171,0,164393.07,5722,0
6,250001611351,67.0,2,8,3,1,277,1,1352213.7,161675,1
6,160001717484,50.0,2,8,3,1,921,0,10000.0,444,0
7,100001620087,49.0,2,8,3,3,266,0,982780.68,1873,0
7,160001723057,66.0,2,8,3,3,257,0,4759928.88,3505,0
7,250001699848,67.0,2,6,3,1,999,0,15001.0,776,0
6,250001610296,37.0,2,8,3,1,171,0,722919.45,34005,0
7,130001598573,68.0,2,8,3,1,101,0,2984980.0,2365,0
7,160001623082,35.0,2,8,3,1,257,0,656881.24,2557,0
7,230001602242,47.0,2,6,1,3,297,0,15000.0,327,0
7,90001653608,46.0,2,6,3,1,531,0,360000.0,3839,0
7,190001601406,62.0,4,8,9,1,297,0,225000.0,217,0
7,220001723330,47.0,2,6,3,1,601,0,1107895.36,2374,0
6,140001677213,52.0,4,6,3,1,257,0,195322.01,907,0
6,180001602549,50.0,2,8,3,2,277,1,839816.12,57027,0
6,190001605592,47.0,2,8,1,1,295,0,301359.0,10713,0
7,170001610725,54.0,2,6,9,3,169,0,426000.0,786,0
